USERID,CUSTOM_DOUBLE1,ENDATE,CUSTOM_DOUBLE2,CUSTOM_DOUBLE3,START_DATE,PAY_GROUP,EVENT_REASON,CUSTOMSTRING21,CUSTOMSTRING22,CUSTOMSTRING23,
30000500            ,,,,,03/08/2017,P1,99P1,,,,
30000502            ,,,,,03/08/2017,P1,99P1,,,,
30000503            ,,,,,03/08/2017,P1,99P1,,,,
30000504            ,,,,,03/08/2017,P1,99P1,,,,
30000505            ,,,,,03/08/2017,P1,99P1,,,,
30000507            ,,,,,03/08/2017,P1,99P1,,,,
30000508            ,,,,,03/08/2017,P1,99P1,,,,
30000510            ,,,,,03/08/2017,P1,99P1,,,,
30000511            ,,,,,03/08/2017,P1,99P1,,,,
30000512            ,,,,,03/08/2017,P1,99P1,,,,
30000513            ,,,,,03/08/2017,P1,99P1,,,,
30000514            ,,,,,03/08/2017,P1,99P1,,,,
30000515            ,,,,,03/08/2017,P1,99P1,,,,
30000516            ,,,,,03/08/2017,P1,99P1,,,,
30000517            ,,,,,03/08/2017,P1,99P1,,,,
30000518            ,,,,,03/08/2017,P1,99P1,,,,
30000519            ,,,,,03/08/2017,P1,99P1,,,,
30000520            ,,,,,03/08/2017,P1,99P1,,,,
30000521            ,,,,,03/08/2017,P1,99P1,,,,
30000522            ,,,,,03/08/2017,P1,99P1,,,,
30000523            ,,,,,03/08/2017,P1,99P1,,,,
30000524            ,,,,,03/08/2017,P1,99P1,,,,
30000525            ,,,,,03/08/2017,P1,99P1,,,,
30000526            ,,,,,03/08/2017,P1,99P1,,,,
30000527            ,,,,,03/08/2017,P1,99P1,,,,
30000528            ,,,,,03/08/2017,P1,99P1,,,,
30000529            ,,,,,03/08/2017,P1,99P1,,,,
30000530            ,,,,,03/08/2017,P1,99P1,,,,
30000531            ,,,,,03/08/2017,P1,99P1,,,,
30000532            ,,,,,03/08/2017,P1,99P1,,,,
30000533            ,,,,,03/08/2017,P1,99P1,,,,
30000534            ,,,,,03/08/2017,P1,99P1,,,,
30000535            ,,,,,03/08/2017,P1,99P1,,,,
30000536            ,,,,,03/08/2017,P1,99P1,,,,
30000537            ,,,,,03/08/2017,P1,99P1,,,,
30000538            ,,,,,03/08/2017,P1,99P1,,,,
30000539            ,,,,,03/08/2017,P1,99P1,,,,
30000540            ,,,,,03/08/2017,P1,99P1,,,,
30000541            ,,,,,03/08/2017,P1,99P1,,,,
30000542            ,,,,,03/08/2017,P1,99P1,,,,
30000543            ,,,,,03/08/2017,P1,99P1,,,,
30000544            ,,,,,03/08/2017,P1,99P1,,,,
30000545            ,,,,,03/08/2017,P1,99P1,,,,
30000547            ,,,,,03/08/2017,P1,99P1,,,,
30000548            ,,,,,03/08/2017,P1,99P1,,,,
30000549            ,,,,,03/08/2017,P1,99P1,,,,
30000550            ,,,,,03/08/2017,P1,99P1,,,,
30000551            ,,,,,03/08/2017,P1,99P1,,,,
30000552            ,,,,,03/08/2017,P1,99P1,,,,
30000553            ,,,,,03/08/2017,P1,99P1,,,,
30000554            ,,,,,03/08/2017,P1,99P1,,,,
30000555            ,,,,,03/08/2017,P1,99P1,,,,
30000556            ,,,,,03/08/2017,P1,99P1,,,,
30000557            ,,,,,03/08/2017,P1,99P1,,,,
30000558            ,,,,,03/08/2017,P1,99P1,,,,
30000559            ,,,,,03/08/2017,P1,99P1,,,,
30000560            ,,,,,03/08/2017,P1,99P1,,,,
30000561            ,,,,,03/08/2017,P1,99P1,,,,
30000562            ,,,,,03/08/2017,P1,99P1,,,,
30000563            ,,,,,03/08/2017,P1,99P1,,,,
30000564            ,,,,,03/08/2017,P1,99P1,,,,
30000565            ,,,,,03/08/2017,P1,99P1,,,,
30000566            ,,,,,03/08/2017,P1,99P1,,,,
30000567            ,,,,,03/08/2017,P1,99P1,,,,
30000568            ,,,,,03/08/2017,P1,99P1,,,,
30000569            ,,,,,03/08/2017,P1,99P1,,,,
30000570            ,,,,,03/08/2017,P1,99P1,,,,
30000571            ,,,,,03/08/2017,P1,99P1,,,,
30000572            ,,,,,03/08/2017,P1,99P1,,,,
30000573            ,,,,,03/08/2017,P1,99P1,,,,
30000574            ,,,,,03/08/2017,P1,99P1,,,,
30000575            ,,,,,03/08/2017,P1,99P1,,,,
30000576            ,,,,,03/08/2017,P1,99P1,,,,
30000577            ,,,,,03/08/2017,P1,99P1,,,,
30000578            ,,,,,03/08/2017,P1,99P1,,,,
30000579            ,,,,,03/08/2017,P1,99P1,,,,
30000581            ,,,,,03/08/2017,P1,99P1,,,,
30000582            ,,,,,03/08/2017,P1,99P1,,,,
30000583            ,,,,,03/08/2017,P1,99P1,,,,
30000584            ,,,,,03/08/2017,P1,99P1,,,,
30000585            ,,,,,03/08/2017,P1,99P1,,,,
30000586            ,,,,,03/08/2017,P1,99P1,,,,
30000587            ,,,,,03/08/2017,P1,99P1,,,,
30000588            ,,,,,03/08/2017,P1,99P1,,,,
30000589            ,,,,,03/08/2017,P1,99P1,,,,
30000590            ,,,,,03/08/2017,P1,99P1,,,,
30000591            ,,,,,03/08/2017,P1,99P1,,,,
30000592            ,,,,,03/08/2017,P1,99P1,,,,
30000593            ,,,,,03/08/2017,P1,99P1,,,,
30000595            ,,,,,03/08/2017,P1,99P1,,,,
30000596            ,,,,,03/08/2017,P1,99P1,,,,
30000597            ,,,,,03/08/2017,P1,99P1,,,,
30000598            ,,,,,03/08/2017,P1,99P1,,,,
30000599            ,,,,,03/08/2017,P1,99P1,,,,
30000600            ,,,,,03/08/2017,P1,99P1,,,,
30000601            ,,,,,03/08/2017,P1,99P1,,,,
30000602            ,,,,,03/08/2017,P1,99P1,,,,
30000603            ,,,,,03/08/2017,P1,99P1,,,,
30000604            ,,,,,03/08/2017,P1,99P1,,,,
30000605            ,,,,,03/08/2017,P1,99P1,,,,
30000606            ,,,,,03/08/2017,P1,99P1,,,,
30000607            ,,,,,03/08/2017,P1,99P1,,,,
30000608            ,,,,,03/08/2017,P1,99P1,,,,
30000609            ,,,,,03/08/2017,P1,99P1,,,,
30000610            ,,,,,03/08/2017,P1,99P1,,,,
30000611            ,,,,,03/08/2017,P1,99P1,,,,
30000612            ,,,,,03/08/2017,P1,99P1,,,,
30000613            ,,,,,03/08/2017,P1,99P1,,,,
30000614            ,,,,,03/08/2017,P1,99P1,,,,
30000615            ,,,,,03/08/2017,P1,99P1,,,,
30000616            ,,,,,03/08/2017,P1,99P1,,,,
30000617            ,,,,,03/08/2017,P1,99P1,,,,
30000618            ,,,,,03/08/2017,P1,99P1,,,,
30000619            ,,,,,03/08/2017,P1,99P1,,,,
30000621            ,,,,,03/08/2017,P1,99P1,,,,
30000622            ,,,,,03/08/2017,P1,99P1,,,,
30000623            ,,,,,03/08/2017,P1,99P1,,,,
30000624            ,,,,,03/08/2017,P1,99P1,,,,
30000625            ,,,,,03/08/2017,P1,99P1,,,,
30000626            ,,,,,03/08/2017,P1,99P1,,,,
30000627            ,,,,,03/08/2017,P1,99P1,,,,
30000628            ,,,,,03/08/2017,P1,99P1,,,,
30000629            ,,,,,03/08/2017,P1,99P1,,,,
30000630            ,,,,,03/08/2017,P1,99P1,,,,
30000631            ,,,,,03/08/2017,P1,99P1,,,,
30000632            ,,,,,03/08/2017,P1,99P1,,,,
30000633            ,,,,,03/08/2017,P1,99P1,,,,
30000634            ,,,,,03/08/2017,P1,99P1,,,,
30000635            ,,,,,03/08/2017,P1,99P1,,,,
30000636            ,,,,,03/08/2017,P1,99P1,,,,
30000637            ,,,,,03/08/2017,P1,99P1,,,,
30000638            ,,,,,03/08/2017,P1,99P1,,,,
30000639            ,,,,,03/08/2017,P1,99P1,,,,
30000640            ,,,,,03/08/2017,P1,99P1,,,,
30000641            ,,,,,03/08/2017,P1,99P1,,,,
30000642            ,,,,,03/08/2017,P1,99P1,,,,
30000643            ,,,,,03/08/2017,P1,99P1,,,,
30000644            ,,,,,03/08/2017,P1,99P1,,,,
30000645            ,,,,,03/08/2017,P1,99P1,,,,
30000646            ,,,,,03/08/2017,P1,99P1,,,,
30000647            ,,,,,03/08/2017,P1,99P1,,,,
30000648            ,,,,,03/08/2017,P1,99P1,,,,
30000649            ,,,,,03/08/2017,P1,99P1,,,,
30000650            ,,,,,03/08/2017,P1,99P1,,,,
30000651            ,,,,,03/08/2017,P1,99P1,,,,
30000652            ,,,,,03/08/2017,P1,99P1,,,,
30000653            ,,,,,03/08/2017,P1,99P1,,,,
30000654            ,,,,,03/08/2017,P1,99P1,,,,
30000655            ,,,,,03/08/2017,P1,99P1,,,,
30000656            ,,,,,03/08/2017,P1,99P1,,,,
30000657            ,,,,,03/08/2017,P1,99P1,,,,
30000658            ,,,,,03/08/2017,P1,99P1,,,,
30000659            ,,,,,03/08/2017,P1,99P1,,,,
30000660            ,,,,,03/08/2017,P1,99P1,,,,
30000661            ,,,,,03/08/2017,P1,99P1,,,,
30000662            ,,,,,03/08/2017,P1,99P1,,,,
30000663            ,,,,,03/08/2017,P1,99P1,,,,
30000664            ,,,,,03/08/2017,P1,99P1,,,,
30000665            ,,,,,03/08/2017,P1,99P1,,,,
30000666            ,,,,,03/08/2017,P1,99P1,,,,
30000667            ,,,,,03/08/2017,P1,99P1,,,,
30000669            ,,,,,03/08/2017,P1,99P1,,,,
30000670            ,,,,,03/08/2017,P1,99P1,,,,
30000671            ,,,,,03/08/2017,P1,99P1,,,,
30000672            ,,,,,03/08/2017,P1,99P1,,,,
30000673            ,,,,,03/08/2017,P1,99P1,,,,
30000674            ,,,,,03/08/2017,P1,99P1,,,,
30000675            ,,,,,03/08/2017,P1,99P1,,,,
30000676            ,,,,,03/08/2017,P1,99P1,,,,
30000677            ,,,,,03/08/2017,P1,99P1,,,,
30000678            ,,,,,03/08/2017,P1,99P1,,,,
30000679            ,,,,,03/08/2017,P1,99P1,,,,
30000680            ,,,,,03/08/2017,P1,99P1,,,,
30000681            ,,,,,03/08/2017,P1,99P1,,,,
30000682            ,,,,,03/08/2017,P1,99P1,,,,
30000683            ,,,,,03/08/2017,P1,99P1,,,,
30000684            ,,,,,03/08/2017,P1,99P1,,,,
30000685            ,,,,,03/08/2017,P1,99P1,,,,
30000686            ,,,,,03/08/2017,P1,99P1,,,,
30000687            ,,,,,03/08/2017,P1,99P1,,,,
30000688            ,,,,,03/08/2017,P1,99P1,,,,
30000689            ,,,,,03/08/2017,P1,99P1,,,,
30000690            ,,,,,03/08/2017,P1,99P1,,,,
30000691            ,,,,,03/08/2017,P1,99P1,,,,
30000692            ,,,,,03/08/2017,P1,99P1,,,,
30000693            ,,,,,03/08/2017,P1,99P1,,,,
30000694            ,,,,,03/08/2017,P1,99P1,,,,
30000695            ,,,,,03/08/2017,P1,99P1,,,,
30000696            ,,,,,03/08/2017,P1,99P1,,,,
30000697            ,,,,,03/08/2017,P1,99P1,,,,
30000698            ,,,,,03/08/2017,P1,99P1,,,,
30000699            ,,,,,03/08/2017,P1,99P1,,,,
30000700            ,,,,,03/08/2017,P1,99P1,,,,
30000701            ,,,,,03/08/2017,P1,99P1,,,,
30000702            ,,,,,03/08/2017,P1,99P1,,,,
30000703            ,,,,,03/08/2017,P1,99P1,,,,
30000704            ,,,,,03/08/2017,P1,99P1,,,,
30000705            ,,,,,03/08/2017,P1,99P1,,,,
30000706            ,,,,,03/08/2017,P1,99P1,,,,
30000707            ,,,,,03/08/2017,P1,99P1,,,,
30000708            ,,,,,03/08/2017,P1,99P1,,,,
30000709            ,,,,,03/08/2017,P1,99P1,,,,
30000710            ,,,,,03/08/2017,P1,99P1,,,,
30000711            ,,,,,03/08/2017,P1,99P1,,,,
30000712            ,,,,,03/08/2017,P1,99P1,,,,
30000714            ,,,,,03/08/2017,P1,99P1,,,,
30000715            ,,,,,03/08/2017,P1,99P1,,,,
30000716            ,,,,,03/08/2017,P1,99P1,,,,
30000717            ,,,,,03/08/2017,P1,99P1,,,,
30000718            ,,,,,03/08/2017,P1,99P1,,,,
30000719            ,,,,,03/08/2017,P1,99P1,,,,
30000720            ,,,,,03/08/2017,P1,99P1,,,,
30000721            ,,,,,03/08/2017,P1,99P1,,,,
30000722            ,,,,,03/08/2017,P1,99P1,,,,
30000724            ,,,,,03/08/2017,P1,99P1,,,,
30000725            ,,,,,03/08/2017,P1,99P1,,,,
30000726            ,,,,,03/08/2017,P1,99P1,,,,
30000727            ,,,,,03/08/2017,P1,99P1,,,,
30000728            ,,,,,03/08/2017,P1,99P1,,,,
30000729            ,,,,,03/08/2017,P1,99P1,,,,
30000730            ,,,,,03/08/2017,P1,99P1,,,,
30000731            ,,,,,03/08/2017,P1,99P1,,,,
30000732            ,,,,,03/08/2017,P1,99P1,,,,
30000733            ,,,,,03/08/2017,P1,99P1,,,,
30000734            ,,,,,03/08/2017,P1,99P1,,,,
30000735            ,,,,,03/08/2017,P1,99P1,,,,
30000736            ,,,,,03/08/2017,P1,99P1,,,,
30000737            ,,,,,03/08/2017,P1,99P1,,,,
30000738            ,,,,,03/08/2017,P1,99P1,,,,
30000739            ,,,,,03/08/2017,P1,99P1,,,,
30000740            ,,,,,03/08/2017,P1,99P1,,,,
30000741            ,,,,,03/08/2017,P1,99P1,,,,
30000742            ,,,,,03/08/2017,P1,99P1,,,,
30000743            ,,,,,03/08/2017,P1,99P1,,,,
30000745            ,,,,,03/08/2017,P1,99P1,,,,
30000746            ,,,,,03/08/2017,P1,99P1,,,,
30000747            ,,,,,03/08/2017,P1,99P1,,,,
30000748            ,,,,,03/08/2017,P1,99P1,,,,
30000749            ,,,,,03/08/2017,P1,99P1,,,,
30000750            ,,,,,03/08/2017,P1,99P1,,,,
30000751            ,,,,,03/08/2017,P1,99P1,,,,
30000753            ,,,,,03/08/2017,P1,99P1,,,,
30000754            ,,,,,03/08/2017,P1,99P1,,,,
30000755            ,,,,,03/08/2017,P1,99P1,,,,
30000756            ,,,,,03/08/2017,P1,99P1,,,,
30000757            ,,,,,03/08/2017,P1,99P1,,,,
30000758            ,,,,,03/08/2017,P1,99P1,,,,
30000759            ,,,,,03/08/2017,P1,99P1,,,,
30000760            ,,,,,03/08/2017,P1,99P1,,,,
30000761            ,,,,,03/08/2017,P1,99P1,,,,
30000762            ,,,,,03/08/2017,P1,99P1,,,,
30000763            ,,,,,03/08/2017,P1,99P1,,,,
30000764            ,,,,,03/08/2017,P1,99P1,,,,
30000765            ,,,,,03/08/2017,P1,99P1,,,,
30000767            ,,,,,03/08/2017,P1,99P1,,,,
30000768            ,,,,,03/08/2017,P1,99P1,,,,
30000769            ,,,,,03/08/2017,P1,99P1,,,,
30000770            ,,,,,03/08/2017,P1,99P1,,,,
30000772            ,,,,,03/08/2017,P1,99P1,,,,
30000773            ,,,,,03/08/2017,P1,99P1,,,,
30000774            ,,,,,03/08/2017,P1,99P1,,,,
30000775            ,,,,,03/08/2017,P1,99P1,,,,
30000776            ,,,,,03/08/2017,P1,99P1,,,,
30000777            ,,,,,03/08/2017,P1,99P1,,,,
30000778            ,,,,,03/08/2017,P1,99P1,,,,
30000780            ,,,,,03/08/2017,P1,99P1,,,,
30000781            ,,,,,03/08/2017,P1,99P1,,,,
30000782            ,,,,,03/08/2017,P1,99P1,,,,
30000783            ,,,,,03/08/2017,P1,99P1,,,,
30000784            ,,,,,03/08/2017,P1,99P1,,,,
30000785            ,,,,,03/08/2017,P1,99P1,,,,
30000786            ,,,,,03/08/2017,P1,99P1,,,,
30000787            ,,,,,03/08/2017,P1,99P1,,,,
30000788            ,,,,,03/08/2017,P1,99P1,,,,
30000789            ,,,,,03/08/2017,P1,99P1,,,,
30000790            ,,,,,03/08/2017,P1,99P1,,,,
30000791            ,,,,,03/08/2017,P1,99P1,,,,
30000792            ,,,,,03/08/2017,P1,99P1,,,,
30000793            ,,,,,03/08/2017,P1,99P1,,,,
30000794            ,,,,,03/08/2017,P1,99P1,,,,
30000795            ,,,,,03/08/2017,P1,99P1,,,,
30000796            ,,,,,03/08/2017,P1,99P1,,,,
30000797            ,,,,,03/08/2017,P1,99P1,,,,
30000798            ,,,,,03/08/2017,P1,99P1,,,,
30000799            ,,,,,03/08/2017,P1,99P1,,,,
30000800            ,,,,,03/08/2017,P1,99P1,,,,
30000801            ,,,,,03/08/2017,P1,99P1,,,,
30000802            ,,,,,03/08/2017,P1,99P1,,,,
30000803            ,,,,,03/08/2017,P1,99P1,,,,
30000804            ,,,,,03/08/2017,P1,99P1,,,,
30000805            ,,,,,03/08/2017,P1,99P1,,,,
30000806            ,,,,,03/08/2017,P1,99P1,,,,
30000807            ,,,,,03/08/2017,P1,99P1,,,,
30000808            ,,,,,03/08/2017,P1,99P1,,,,
30000809            ,,,,,03/08/2017,P1,99P1,,,,
30000810            ,,,,,03/08/2017,P1,99P1,,,,
30000811            ,,,,,03/08/2017,P1,99P1,,,,
30000812            ,,,,,03/08/2017,P1,99P1,,,,
30000813            ,,,,,03/08/2017,P1,99P1,,,,
30000814            ,,,,,03/08/2017,P1,99P1,,,,
30000815            ,,,,,03/08/2017,P1,99P1,,,,
30000816            ,,,,,03/08/2017,P1,99P1,,,,
30000817            ,,,,,03/08/2017,P1,99P1,,,,
30000818            ,,,,,03/08/2017,P1,99P1,,,,
30000819            ,,,,,03/08/2017,P1,99P1,,,,
30000820            ,,,,,03/08/2017,P1,99P1,,,,
30000821            ,,,,,03/08/2017,P1,99P1,,,,
30000822            ,,,,,03/08/2017,P1,99P1,,,,
30000823            ,,,,,03/08/2017,P1,99P1,,,,
30000824            ,,,,,03/08/2017,P1,99P1,,,,
30000825            ,,,,,03/08/2017,P1,99P1,,,,
30000826            ,,,,,03/08/2017,P1,99P1,,,,
30000827            ,,,,,03/08/2017,P1,99P1,,,,
30000828            ,,,,,03/08/2017,P1,99P1,,,,
30000829            ,,,,,03/08/2017,P1,99P1,,,,
30000830            ,,,,,03/08/2017,P1,99P1,,,,
30000831            ,,,,,03/08/2017,P1,99P1,,,,
30000832            ,,,,,03/08/2017,P1,99P1,,,,
30000833            ,,,,,03/08/2017,P1,99P1,,,,
30000834            ,,,,,03/08/2017,P1,99P1,,,,
30000835            ,,,,,03/08/2017,P1,99P1,,,,
30000836            ,,,,,03/08/2017,P1,99P1,,,,
30000837            ,,,,,03/08/2017,P1,99P1,,,,
30000838            ,,,,,03/08/2017,P1,99P1,,,,
30000839            ,,,,,03/08/2017,P1,99P1,,,,
30000840            ,,,,,03/08/2017,P1,99P1,,,,
30000841            ,,,,,03/08/2017,P1,99P1,,,,
30000842            ,,,,,03/08/2017,P1,99P1,,,,
30000843            ,,,,,03/08/2017,P1,99P1,,,,
30000845            ,,,,,03/08/2017,P1,99P1,,,,
30000846            ,,,,,03/08/2017,P1,99P1,,,,
30000847            ,,,,,03/08/2017,P1,99P1,,,,
30000848            ,,,,,03/08/2017,P1,99P1,,,,
30000849            ,,,,,03/08/2017,P1,99P1,,,,
30000850            ,,,,,03/08/2017,P1,99P1,,,,
30000851            ,,,,,03/08/2017,P1,99P1,,,,
30000852            ,,,,,03/08/2017,P1,99P1,,,,
30000854            ,,,,,03/08/2017,P1,99P1,,,,
30000855            ,,,,,03/08/2017,P1,99P1,,,,
30000856            ,,,,,03/08/2017,P1,99P1,,,,
30000857            ,,,,,03/08/2017,P1,99P1,,,,
30000858            ,,,,,03/08/2017,P1,99P1,,,,
30000859            ,,,,,03/08/2017,P1,99P1,,,,
30000860            ,,,,,03/08/2017,P1,99P1,,,,
30000861            ,,,,,03/08/2017,P1,99P1,,,,
30000862            ,,,,,03/08/2017,P1,99P1,,,,
30000863            ,,,,,03/08/2017,P1,99P1,,,,
30000864            ,,,,,03/08/2017,P1,99P1,,,,
30000865            ,,,,,03/08/2017,P1,99P1,,,,
30000866            ,,,,,03/08/2017,P1,99P1,,,,
30000867            ,,,,,03/08/2017,P1,99P1,,,,
30000868            ,,,,,03/08/2017,P1,99P1,,,,
30000869            ,,,,,03/08/2017,P1,99P1,,,,
30000870            ,,,,,03/08/2017,P1,99P1,,,,
30000871            ,,,,,03/08/2017,P1,99P1,,,,
30000872            ,,,,,03/08/2017,P1,99P1,,,,
30000873            ,,,,,03/08/2017,P1,99P1,,,,
30000874            ,,,,,03/08/2017,P1,99P1,,,,
30000875            ,,,,,03/08/2017,P1,99P1,,,,
30000876            ,,,,,03/08/2017,P1,99P1,,,,
30000877            ,,,,,03/08/2017,P1,99P1,,,,
30000878            ,,,,,03/08/2017,P1,99P1,,,,
30000879            ,,,,,03/08/2017,P1,99P1,,,,
30000880            ,,,,,03/08/2017,P1,99P1,,,,
30000881            ,,,,,03/08/2017,P1,99P1,,,,
30000882            ,,,,,03/08/2017,P1,99P1,,,,
30000883            ,,,,,03/08/2017,P1,99P1,,,,
30000884            ,,,,,03/08/2017,P1,99P1,,,,
30000885            ,,,,,03/08/2017,P1,99P1,,,,
30000886            ,,,,,03/08/2017,P1,99P1,,,,
30000887            ,,,,,03/08/2017,P1,99P1,,,,
30000888            ,,,,,03/08/2017,P1,99P1,,,,
30000889            ,,,,,03/08/2017,P1,99P1,,,,
30000890            ,,,,,03/08/2017,P1,99P1,,,,
30000891            ,,,,,03/08/2017,P1,99P1,,,,
30000892            ,,,,,03/08/2017,P1,99P1,,,,
30000893            ,,,,,03/08/2017,P1,99P1,,,,
30000894            ,,,,,03/08/2017,P1,99P1,,,,
30000895            ,,,,,03/08/2017,P1,99P1,,,,
30000896            ,,,,,03/08/2017,P1,99P1,,,,
30000897            ,,,,,03/08/2017,P1,99P1,,,,
30000898            ,,,,,03/08/2017,P1,99P1,,,,
30000899            ,,,,,03/08/2017,P1,99P1,,,,
30000900            ,,,,,03/08/2017,P1,99P1,,,,
30000901            ,,,,,03/08/2017,P1,99P1,,,,
30000902            ,,,,,03/08/2017,P1,99P1,,,,
30000903            ,,,,,03/08/2017,P1,99P1,,,,
30000904            ,,,,,03/08/2017,P1,99P1,,,,
30000905            ,,,,,03/08/2017,P1,99P1,,,,
30000906            ,,,,,03/08/2017,P1,99P1,,,,
30000907            ,,,,,03/08/2017,P1,99P1,,,,
30000908            ,,,,,03/08/2017,P1,99P1,,,,
30000909            ,,,,,03/08/2017,P1,99P1,,,,
30000910            ,,,,,03/08/2017,P1,99P1,,,,
30000912            ,,,,,03/08/2017,P1,99P1,,,,
30000913            ,,,,,03/08/2017,P1,99P1,,,,
30000914            ,,,,,03/08/2017,P1,99P1,,,,
30000915            ,,,,,03/08/2017,P1,99P1,,,,
30000916            ,,,,,03/08/2017,P1,99P1,,,,
30000917            ,,,,,03/08/2017,P1,99P1,,,,
30000918            ,,,,,03/08/2017,P1,99P1,,,,
30000919            ,,,,,03/08/2017,P1,99P1,,,,
30000920            ,,,,,03/08/2017,P1,99P1,,,,
30000921            ,,,,,03/08/2017,P1,99P1,,,,
30000922            ,,,,,03/08/2017,P1,99P1,,,,
30000923            ,,,,,03/08/2017,P1,99P1,,,,
30000924            ,,,,,03/08/2017,P1,99P1,,,,
30000925            ,,,,,03/08/2017,P1,99P1,,,,
30000926            ,,,,,03/08/2017,P1,99P1,,,,
30000927            ,,,,,03/08/2017,P1,99P1,,,,
30000928            ,,,,,03/08/2017,P1,99P1,,,,
30000929            ,,,,,03/08/2017,P1,99P1,,,,
30000930            ,,,,,03/08/2017,P1,99P1,,,,
30000932            ,,,,,03/08/2017,P1,99P1,,,,
30000933            ,,,,,03/08/2017,P1,99P1,,,,
30000934            ,,,,,03/08/2017,P1,99P1,,,,
30000935            ,,,,,03/08/2017,P1,99P1,,,,
30000936            ,,,,,03/08/2017,P1,99P1,,,,
30000937            ,,,,,03/08/2017,P1,99P1,,,,
30000938            ,,,,,03/08/2017,P1,99P1,,,,
30000939            ,,,,,03/08/2017,P1,99P1,,,,
30000940            ,,,,,03/08/2017,P1,99P1,,,,
30000941            ,,,,,03/08/2017,P1,99P1,,,,
30000942            ,,,,,03/08/2017,P1,99P1,,,,
30000943            ,,,,,03/08/2017,P1,99P1,,,,
30000945            ,,,,,03/08/2017,P1,99P1,,,,
30000946            ,,,,,03/08/2017,P1,99P1,,,,
30000947            ,,,,,03/08/2017,P1,99P1,,,,
30000949            ,,,,,03/08/2017,P1,99P1,,,,
30000950            ,,,,,03/08/2017,P1,99P1,,,,
30000951            ,,,,,03/08/2017,P1,99P1,,,,
30000952            ,,,,,03/08/2017,P1,99P1,,,,
30000953            ,,,,,03/08/2017,P1,99P1,,,,
30000954            ,,,,,03/08/2017,P1,99P1,,,,
30000955            ,,,,,03/08/2017,P1,99P1,,,,
30000956            ,,,,,03/08/2017,P1,99P1,,,,
30000957            ,,,,,03/08/2017,P1,99P1,,,,
30000958            ,,,,,03/08/2017,P1,99P1,,,,
30000959            ,,,,,03/08/2017,P1,99P1,,,,
30000960            ,,,,,03/08/2017,P1,99P1,,,,
30000961            ,,,,,03/08/2017,P1,99P1,,,,
30000962            ,,,,,03/08/2017,P1,99P1,,,,
30000963            ,,,,,03/08/2017,P1,99P1,,,,
30000964            ,,,,,03/08/2017,P1,99P1,,,,
30000965            ,,,,,03/08/2017,P1,99P1,,,,
30000966            ,,,,,03/08/2017,P1,99P1,,,,
30000967            ,,,,,03/08/2017,P1,99P1,,,,
30000968            ,,,,,03/08/2017,P1,99P1,,,,
30000969            ,,,,,03/08/2017,P1,99P1,,,,
30000970            ,,,,,03/08/2017,P1,99P1,,,,
30000972            ,,,,,03/08/2017,P1,99P1,,,,
30000973            ,,,,,03/08/2017,P1,99P1,,,,
30000974            ,,,,,03/08/2017,P1,99P1,,,,
30000975            ,,,,,03/08/2017,P1,99P1,,,,
30000976            ,,,,,03/08/2017,P1,99P1,,,,
30000977            ,,,,,03/08/2017,P1,99P1,,,,
