USERID,STARTDATE,ENDATE,SEQNUMBER,PAYCOMPONENT,PAYCOMPVALUE,CURRENCY_CODE,FREQUENCY,IS_TARGET,NOTES,OPERATION,
30001208            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001209            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001210            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001211            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001212            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001213            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001214            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001215            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001216            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001217            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001218            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001219            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001220            ,03/08/2017,,,9001,3000.0000,PEN,MON,,,,
30001221            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001222            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001223            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001224            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001225            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001226            ,03/08/2017,,,9057,1200.0000,PEN,MON,,,,
30001227            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30001228            ,03/08/2017,,,9001,5000.0000,PEN,MON,,,,
30001229            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001230            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30001231            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001232            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001233            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001234            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001235            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001236            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001237            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001238            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001239            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001240            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001241            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001242            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001243            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001244            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001245            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001246            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001247            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001248            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001250            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001251            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001252            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001254            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001255            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001256            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001257            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001258            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30001259            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001260            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001261            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001262            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30001263            ,03/08/2017,,,9001,6000.0000,PEN,MON,,,,
30001264            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001265            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30001266            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30001267            ,03/08/2017,,,9001,1000.0000,PEN,MON,,,,
30001268            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001269            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001270            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001271            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001272            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001273            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001274            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001275            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001276            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001277            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001278            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001279            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001280            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001281            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001282            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001283            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001284            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001285            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001286            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001287            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001288            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001289            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001290            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001291            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001292            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001293            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001294            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001295            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001296            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001297            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30001298            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30001299            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001300            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001301            ,03/08/2017,,,9057,1000.0000,PEN,MON,,,,
30001302            ,03/08/2017,,,9057,1000.0000,PEN,MON,,,,
30001303            ,03/08/2017,,,9057,1000.0000,PEN,MON,,,,
30001304            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30001305            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001306            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001307            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001308            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001309            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001310            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001311            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001312            ,03/08/2017,,,9057,1000.0000,PEN,MON,,,,
30001313            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001315            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001316            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001317            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001318            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001319            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30001320            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001321            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001322            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001323            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30001324            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001325            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30001326            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001327            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001328            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001329            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001330            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001331            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001332            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001333            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001334            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30001335            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001336            ,03/08/2017,,,9057,1132.0000,PEN,MON,,,,
30001337            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001338            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30001339            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001340            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001341            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001342            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001343            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001344            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001345            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001346            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001347            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001348            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001349            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001350            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001352            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001353            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001354            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001355            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001356            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001357            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001358            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001359            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001360            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001361            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30001362            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30001363            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30001364            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001365            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30001366            ,03/08/2017,,,9001,40000.0000,PEN,MON,,,,
30001367            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30001368            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001369            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001370            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001371            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001372            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001373            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001374            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001375            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001376            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001377            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001378            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001379            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001380            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001381            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001382            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001383            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001384            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30001385            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001386            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001387            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001388            ,03/08/2017,,,9001,5000.0000,PEN,MON,,,,
30001389            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30001390            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30001391            ,03/08/2017,,,9001,1450.0000,PEN,MON,,,,
30001392            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001393            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30001394            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001395            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30001396            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001397            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001398            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001399            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001400            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001401            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001402            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001403            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001404            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30001405            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001406            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001407            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30001408            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001409            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30001410            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001411            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001412            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001413            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001414            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001415            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30001416            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001417            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001418            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001419            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001420            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001421            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001422            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001423            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001424            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001425            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001426            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001427            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001428            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001429            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001431            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30001432            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001433            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30001434            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001435            ,03/08/2017,,,9001,2600.0000,PEN,MON,,,,
30001436            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001437            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001438            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001439            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001440            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001441            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001442            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001443            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001444            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001445            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001446            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001447            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001448            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001449            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001450            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001451            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001452            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001453            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001454            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001455            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001457            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001458            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001459            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001460            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001461            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001462            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30001463            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001464            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30001465            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30001466            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30001467            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30001468            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001469            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001470            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001471            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001472            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001473            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001474            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001475            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001476            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30001477            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30001478            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001479            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001480            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001481            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001482            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001483            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001484            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001485            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001486            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001487            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001488            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001489            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001490            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001491            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001492            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001493            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001494            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001495            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001496            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001497            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001498            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001499            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001500            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001501            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001503            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001504            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001505            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30001506            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001507            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001508            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001509            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001510            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001513            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001514            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001515            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001516            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001517            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001518            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001519            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001520            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001521            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001522            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001523            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001524            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001525            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001526            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001527            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30001528            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001529            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001530            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001531            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001532            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001533            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001534            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001535            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001536            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001537            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001538            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30001539            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001540            ,03/08/2017,,,9001,1800.0000,PEN,MON,,,,
30001541            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001542            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001543            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001544            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001545            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001546            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30001547            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001548            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001549            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001550            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001551            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001552            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001553            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001554            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001555            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001556            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001557            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30001558            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
